"subject","trial","condition","sp","value","stim","acc","value_prioritem1","value_prioritem","exp"
"9024",20,"PerWord",10,9,"brass",0,"10",10,2
"9024",20,"PerWord",11,5,"flag",0,"9",9,2
"9024",20,"PerWord",12,5,"iron",0,"5",5,2
"9024",20,"PerWord",13,2,"dome",0,"5",5,2
"9024",20,"PerWord",14,3,"ticket",0,"2",2,2
"9024",20,"PerWord",15,1,"lens",0,"3",3,2
"9024",20,"PerWord",16,8,"alley",1,"1",1,2
"9024",20,"PerWord",17,7,"note",0,"8",8,2
"9024",20,"PerWord",18,7,"twig",0,"7",7,2
"9024",20,"PerWord",19,6,"gravel",1,"7",7,2
"9024",20,"PerWord",20,4,"stair",0,"6",6,2
"9024",24,"PerWord",1,3,"lane",0,NA,NA,2
"9024",24,"PerWord",2,6,"skillet",0,"3",3,2
"9024",24,"PerWord",3,9,"cast",0,"6",6,2
"9024",24,"PerWord",4,10,"drink",0,"9",9,2
"9024",24,"PerWord",5,4,"tube",0,"10",10,2
"9024",24,"PerWord",6,8,"riddle",0,"4",4,2
"9024",24,"PerWord",7,10,"spool",0,"8",8,2
"9024",24,"PerWord",8,3,"bunch",0,"10",10,2
"9024",24,"PerWord",9,5,"scent",0,"3",3,2
"9024",24,"PerWord",10,8,"garbage",0,"5",5,2
"9024",24,"PerWord",11,2,"mayor",0,"8",8,2
"9024",24,"PerWord",12,6,"sheep",0,"2",2,2
"9024",24,"PerWord",13,4,"point",0,"6",6,2
"9024",24,"PerWord",14,7,"axle",0,"4",4,2
"9024",24,"PerWord",15,5,"carpet",0,"7",7,2
"9024",24,"PerWord",16,9,"miner",1,"5",5,2
"9024",24,"PerWord",17,1,"chalk",0,"9",9,2
"9024",24,"PerWord",18,1,"drizzle",0,"1",1,2
"9024",24,"PerWord",19,7,"watch",0,"1",1,2
"9024",24,"PerWord",20,2,"bump",0,"7",7,2
"9024",28,"PerWord",1,1,"sink",0,NA,NA,2
"9024",28,"PerWord",2,8,"coal",1,"1",1,2
"9024",28,"PerWord",3,9,"hero",1,"8",8,2
"9024",28,"PerWord",4,3,"crowd",0,"9",9,2
"9024",28,"PerWord",5,4,"captain",1,"3",3,2
"9024",28,"PerWord",6,2,"bowl",1,"4",4,2
"9024",28,"PerWord",7,10,"mold",0,"2",2,2
"9024",28,"PerWord",8,7,"bandage",0,"10",10,2
"9024",28,"PerWord",9,5,"beggar",0,"7",7,2
"9024",28,"PerWord",10,6,"scale",0,"5",5,2
"9024",28,"PerWord",11,10,"message",0,"6",6,2
"9024",28,"PerWord",12,4,"ceiling",0,"10",10,2
"9024",28,"PerWord",13,8,"curb",0,"4",4,2
"9024",28,"PerWord",14,2,"stump",0,"8",8,2
"9024",28,"PerWord",15,6,"brick",0,"2",2,2
"9024",28,"PerWord",16,9,"crow",0,"6",6,2
"9024",28,"PerWord",17,7,"sound",0,"9",9,2
"9024",28,"PerWord",18,5,"patch",0,"7",7,2
"9024",28,"PerWord",19,1,"dust",0,"5",5,2
"9024",28,"PerWord",20,3,"cave",0,"1",1,2
"9025",8,"PerWord",1,6,"lane",0,NA,NA,2
"9025",8,"PerWord",2,1,"hook",0,"6",6,2
"9025",8,"PerWord",3,2,"tube",1,"1",1,2
"9025",8,"PerWord",4,5,"clam",0,"2",2,2
"9025",8,"PerWord",5,8,"stool",1,"5",5,2
"9025",8,"PerWord",6,1,"flannel",0,"8",8,2
"9025",8,"PerWord",7,10,"resort",0,"1",1,2
"9025",8,"PerWord",8,8,"mouse",0,"10",10,2
"9025",8,"PerWord",9,7,"doll",0,"8",8,2
"9025",8,"PerWord",10,6,"mail",0,"7",7,2
"9025",8,"PerWord",11,2,"shell",0,"6",6,2
"9025",8,"PerWord",12,9,"wink",0,"2",2,2
"9025",8,"PerWord",13,3,"smoke",0,"9",9,2
"9025",8,"PerWord",14,5,"coach",0,"3",3,2
"9025",8,"PerWord",15,4,"race",0,"5",5,2
"9025",8,"PerWord",16,9,"hero",0,"4",4,2
"9025",8,"PerWord",17,3,"slipper",0,"9",9,2
"9025",8,"PerWord",18,10,"paper",1,"3",3,2
"9025",8,"PerWord",19,7,"guide",1,"10",10,2
"9025",8,"PerWord",20,4,"stick",0,"7",7,2
"9025",12,"PerWord",1,2,"note",0,NA,NA,2
"9025",12,"PerWord",2,6,"spoon",0,"2",2,2
"9025",12,"PerWord",3,3,"thunder",0,"6",6,2
"9025",12,"PerWord",4,5,"lesson",0,"3",3,2
"9025",12,"PerWord",5,1,"riddle",0,"5",5,2
"9025",12,"PerWord",6,5,"napkin",1,"1",1,2
"9025",12,"PerWord",7,4,"buckle",0,"5",5,2
"9025",12,"PerWord",8,10,"mile",0,"4",4,2
"9025",12,"PerWord",9,8,"shopper",0,"10",10,2
"9025",12,"PerWord",10,9,"dial",0,"8",8,2
"9025",12,"PerWord",11,3,"fable",0,"9",9,2
"9025",12,"PerWord",12,7,"plate",1,"3",3,2
"9025",12,"PerWord",13,1,"brake",0,"7",7,2
"9025",12,"PerWord",14,7,"salt",0,"1",1,2
"9025",12,"PerWord",15,10,"knuckle",0,"7",7,2
"9025",12,"PerWord",16,6,"storm",1,"10",10,2
"9025",12,"PerWord",17,9,"throat",1,"6",6,2
"9025",12,"PerWord",18,2,"mustard",1,"9",9,2
"9025",12,"PerWord",19,8,"horn",0,"2",2,2
"9025",12,"PerWord",20,4,"duel",1,"8",8,2
"9025",16,"PerWord",1,8,"shark",0,NA,NA,2
"9025",16,"PerWord",2,7,"twig",0,"8",8,2
"9025",16,"PerWord",3,3,"watch",0,"7",7,2
"9025",16,"PerWord",4,5,"foot",0,"3",3,2
"9025",16,"PerWord",5,4,"sponge",0,"5",5,2
"9025",16,"PerWord",6,8,"vase",0,"4",4,2
"9025",16,"PerWord",7,4,"thread",1,"8",8,2
"9025",16,"PerWord",8,2,"wind",0,"4",4,2
"9025",16,"PerWord",9,10,"banker",1,"2",2,2
"9025",16,"PerWord",10,6,"spray",0,"10",10,2
"9025",16,"PerWord",11,7,"square",0,"6",6,2
"9025",16,"PerWord",12,3,"cannon",0,"7",7,2
"9025",16,"PerWord",13,1,"heat",0,"3",3,2
"9025",16,"PerWord",14,6,"inch",1,"1",1,2
"9025",16,"PerWord",15,1,"rake",0,"6",6,2
"9025",16,"PerWord",16,2,"ceiling",0,"1",1,2
"9025",16,"PerWord",17,5,"heel",0,"2",2,2
"9025",16,"PerWord",18,9,"cork",1,"5",5,2
"9025",16,"PerWord",19,9,"shovel",1,"9",9,2
"9025",16,"PerWord",20,10,"nerve",0,"9",9,2
"9025",20,"PerWord",1,9,"line",0,NA,NA,2
"9025",20,"PerWord",2,1,"magnet",0,"9",9,2
"9025",20,"PerWord",3,7,"pedal",0,"1",1,2
"9025",20,"PerWord",4,2,"seal",0,"7",7,2
"9025",20,"PerWord",5,1,"fence",0,"2",2,2
"9025",20,"PerWord",6,3,"garlic",1,"1",1,2
"9025",20,"PerWord",7,5,"ghost",1,"3",3,2
"9025",20,"PerWord",8,6,"skate",0,"5",5,2
"9025",20,"PerWord",9,4,"dust",0,"6",6,2
"9025",20,"PerWord",10,7,"sound",0,"4",4,2
"9025",20,"PerWord",11,3,"sock",0,"7",7,2
"9025",20,"PerWord",12,8,"bump",0,"3",3,2
"9025",20,"PerWord",13,8,"steel",0,"8",8,2
"9025",20,"PerWord",14,5,"pole",0,"8",8,2
"9025",20,"PerWord",15,9,"file",0,"5",5,2
"9025",20,"PerWord",16,6,"page",0,"9",9,2
"9025",20,"PerWord",17,4,"owner",0,"6",6,2
"9025",20,"PerWord",18,10,"tide",0,"4",4,2
"9025",20,"PerWord",19,10,"post",1,"10",10,2
"9025",20,"PerWord",20,2,"camel",1,"10",10,2
"9025",24,"PerWord",1,9,"oven",0,NA,NA,2
"9025",24,"PerWord",2,1,"shape",0,"9",9,2
"9025",24,"PerWord",3,9,"scent",1,"1",1,2
"9025",24,"PerWord",4,1,"chalk",0,"9",9,2
"9025",24,"PerWord",5,8,"root",0,"1",1,2
"9025",24,"PerWord",6,5,"crowd",0,"8",8,2
"9025",24,"PerWord",7,6,"iron",0,"5",5,2
"9025",24,"PerWord",8,3,"cube",0,"6",6,2
"9025",24,"PerWord",9,4,"pound",0,"3",3,2
"9025",24,"PerWord",10,3,"garbage",1,"4",4,2
"9025",24,"PerWord",11,7,"pork",1,"3",3,2
"9025",24,"PerWord",12,10,"front",0,"7",7,2
"9025",24,"PerWord",13,10,"spear",1,"10",10,2
"9025",24,"PerWord",14,5,"drink",0,"10",10,2
"9025",24,"PerWord",15,2,"lens",1,"5",5,2
"9025",24,"PerWord",16,8,"sheep",0,"2",2,2
"9025",24,"PerWord",17,2,"knob",0,"8",8,2
"9025",24,"PerWord",18,6,"skull",0,"2",2,2
"9025",24,"PerWord",19,7,"flare",1,"6",6,2
"9025",24,"PerWord",20,4,"voter",1,"7",7,2
"9025",28,"PerWord",1,6,"tune",0,NA,NA,2
"9025",28,"PerWord",2,2,"pollen",0,"6",6,2
"9025",28,"PerWord",3,3,"vest",0,"2",2,2
"9025",28,"PerWord",4,6,"metal",0,"3",3,2
"9025",28,"PerWord",5,5,"message",1,"6",6,2
"9025",28,"PerWord",6,1,"fork",0,"5",5,2
"9025",28,"PerWord",7,9,"asphalt",1,"1",1,2
"9025",28,"PerWord",8,10,"door",1,"9",9,2
"9025",28,"PerWord",9,3,"produce",1,"10",10,2
"9025",28,"PerWord",10,7,"spinach",1,"3",3,2
"9025",28,"PerWord",11,8,"platter",0,"7",7,2
"9025",28,"PerWord",12,1,"sleeve",0,"8",8,2
"9025",28,"PerWord",13,4,"bunch",0,"1",1,2
"9025",28,"PerWord",14,5,"journal",0,"4",4,2
"9025",28,"PerWord",15,9,"axle",1,"5",5,2
"9025",28,"PerWord",16,4,"ground",1,"9",9,2
"9025",28,"PerWord",17,2,"nation",1,"4",4,2
"9025",28,"PerWord",18,7,"tomb",1,"2",2,2
"9025",28,"PerWord",19,8,"cave",1,"7",7,2
"9025",28,"PerWord",20,10,"deck",1,"8",8,2
"9026",8,"PerWord",1,7,"miner",0,NA,NA,2
"9026",8,"PerWord",2,9,"arch",0,"7",7,2
"9026",8,"PerWord",3,3,"spool",1,"9",9,2
"9026",8,"PerWord",4,9,"brick",0,"3",3,2
"9026",8,"PerWord",5,5,"vein",1,"9",9,2
"9026",8,"PerWord",6,2,"speck",0,"5",5,2
"9026",8,"PerWord",7,7,"parcel",0,"2",2,2
"9026",8,"PerWord",8,6,"chuckle",0,"7",7,2
"9026",8,"PerWord",9,3,"guest",0,"6",6,2
"9026",8,"PerWord",10,4,"garbage",1,"3",3,2
"9026",8,"PerWord",11,1,"lumber",0,"4",4,2
"9026",8,"PerWord",12,8,"spark",0,"1",1,2
"9026",8,"PerWord",13,5,"purse",0,"8",8,2
"9026",8,"PerWord",14,6,"heat",0,"5",5,2
"9026",8,"PerWord",15,1,"thunder",0,"6",6,2
"9026",8,"PerWord",16,8,"point",0,"1",1,2
"9026",8,"PerWord",17,10,"sweat",1,"8",8,2
"9026",8,"PerWord",18,2,"labor",0,"10",10,2
"9026",8,"PerWord",19,10,"dial",1,"2",2,2
"9026",8,"PerWord",20,4,"seam",0,"10",10,2
"9026",12,"PerWord",1,5,"bunch",0,NA,NA,2
"9026",12,"PerWord",2,9,"curb",1,"5",5,2
"9026",12,"PerWord",3,7,"throat",0,"9",9,2
"9026",12,"PerWord",4,8,"cape",0,"7",7,2
"9026",12,"PerWord",5,10,"clam",0,"8",8,2
"9026",12,"PerWord",6,3,"door",0,"10",10,2
"9026",12,"PerWord",7,7,"coal",0,"3",3,2
"9026",12,"PerWord",8,2,"spray",0,"7",7,2
"9026",12,"PerWord",9,4,"twig",0,"2",2,2
"9026",12,"PerWord",10,10,"inch",0,"4",4,2
"9026",12,"PerWord",11,2,"spade",0,"10",10,2
"9026",12,"PerWord",12,8,"dome",0,"2",2,2
"9026",12,"PerWord",13,9,"sock",0,"8",8,2
"9026",12,"PerWord",14,4,"wave",1,"9",9,2
"9026",12,"PerWord",15,3,"broom",0,"4",4,2
"9026",12,"PerWord",16,5,"spinach",0,"3",3,2
"9026",12,"PerWord",17,6,"toast",0,"5",5,2
"9026",12,"PerWord",18,1,"sign",0,"6",6,2
"9026",12,"PerWord",19,1,"napkin",1,"1",1,2
"9026",12,"PerWord",20,6,"cork",0,"1",1,2
"9026",16,"PerWord",1,5,"locker",0,NA,NA,2
"9026",16,"PerWord",2,8,"lotion",1,"5",5,2
"9026",16,"PerWord",3,6,"starch",0,"8",8,2
"9026",16,"PerWord",4,10,"guide",1,"6",6,2
"9026",16,"PerWord",5,7,"tail",0,"10",10,2
"9026",16,"PerWord",6,6,"alley",0,"7",7,2
"9026",16,"PerWord",7,7,"square",1,"6",6,2
"9026",16,"PerWord",8,9,"pump",0,"7",7,2
"9026",16,"PerWord",9,3,"mouse",0,"9",9,2
"9026",16,"PerWord",10,4,"collar",0,"3",3,2
"9026",16,"PerWord",11,3,"sink",0,"4",4,2
"9026",16,"PerWord",12,1,"pigeon",0,"3",3,2
"9026",16,"PerWord",13,9,"bowl",0,"1",1,2
"9026",16,"PerWord",14,4,"skillet",0,"9",9,2
"9026",16,"PerWord",15,10,"salt",1,"4",4,2
"9026",16,"PerWord",16,8,"nation",1,"10",10,2
"9026",16,"PerWord",17,2,"garlic",0,"8",8,2
"9026",16,"PerWord",18,5,"antique",0,"2",2,2
"9026",16,"PerWord",19,1,"mule",0,"5",5,2
"9026",16,"PerWord",20,2,"troop",0,"1",1,2
"9026",20,"PerWord",1,6,"fiddle",1,NA,NA,2
"9026",20,"PerWord",2,3,"blade",0,"6",6,2
"9026",20,"PerWord",3,2,"path",0,"3",3,2
"9026",20,"PerWord",4,1,"dough",0,"2",2,2
"9026",20,"PerWord",5,4,"stem",1,"1",1,2
"9026",20,"PerWord",6,4,"dresser",0,"4",4,2
"9026",20,"PerWord",7,10,"step",1,"4",4,2
"9026",20,"PerWord",8,5,"slipper",0,"10",10,2
"9026",20,"PerWord",9,9,"scar",0,"5",5,2
"9026",20,"PerWord",10,7,"mile",0,"9",9,2
"9026",20,"PerWord",11,1,"helmet",0,"7",7,2
"9026",20,"PerWord",12,9,"shop",0,"1",1,2
"9026",20,"PerWord",13,6,"beggar",0,"9",9,2
"9026",20,"PerWord",14,7,"dust",0,"6",6,2
"9026",20,"PerWord",15,10,"race",0,"7",7,2
"9026",20,"PerWord",16,8,"shark",1,"10",10,2
"9026",20,"PerWord",17,5,"camel",0,"8",8,2
"9026",20,"PerWord",18,8,"graph",0,"5",5,2
"9026",20,"PerWord",19,2,"cube",0,"8",8,2
"9026",20,"PerWord",20,3,"card",0,"2",2,2
"9026",24,"PerWord",1,1,"skull",0,NA,NA,2
"9026",24,"PerWord",2,5,"doll",1,"1",1,2
"9026",24,"PerWord",3,3,"crowd",0,"5",5,2
"9026",24,"PerWord",4,7,"file",0,"3",3,2
"9026",24,"PerWord",5,8,"vase",0,"7",7,2
"9026",24,"PerWord",6,5,"skate",0,"8",8,2
"9026",24,"PerWord",7,8,"brush",1,"5",5,2
"9026",24,"PerWord",8,10,"flag",1,"8",8,2
"9026",24,"PerWord",9,10,"storm",1,"10",10,2
"9026",24,"PerWord",10,2,"chart",0,"10",10,2
"9026",24,"PerWord",11,9,"slide",0,"2",2,2
"9026",24,"PerWord",12,3,"drizzle",0,"9",9,2
"9026",24,"PerWord",13,4,"tube",0,"3",3,2
"9026",24,"PerWord",14,1,"stump",0,"4",4,2
"9026",24,"PerWord",15,4,"flare",0,"1",1,2
"9026",24,"PerWord",16,6,"cable",0,"4",4,2
"9026",24,"PerWord",17,2,"vest",0,"6",6,2
"9026",24,"PerWord",18,7,"mail",0,"2",2,2
"9026",24,"PerWord",19,9,"ceiling",0,"7",7,2
"9026",24,"PerWord",20,6,"seat",0,"9",9,2
"9026",28,"PerWord",1,2,"loop",0,NA,NA,2
"9026",28,"PerWord",2,3,"plate",0,"2",2,2
"9026",28,"PerWord",3,10,"bandage",1,"3",3,2
"9026",28,"PerWord",4,4,"hammer",0,"10",10,2
"9026",28,"PerWord",5,6,"court",1,"4",4,2
"9026",28,"PerWord",6,4,"brake",0,"6",6,2
"9026",28,"PerWord",7,8,"sound",1,"4",4,2
"9026",28,"PerWord",8,5,"pork",0,"8",8,2
"9026",28,"PerWord",9,5,"hero",0,"5",5,2
"9026",28,"PerWord",10,7,"wall",0,"5",5,2
"9026",28,"PerWord",11,9,"scale",0,"7",7,2
"9026",28,"PerWord",12,1,"shovel",0,"9",9,2
"9026",28,"PerWord",13,8,"thread",0,"1",1,2
"9026",28,"PerWord",14,10,"lane",0,"8",8,2
"9026",28,"PerWord",15,7,"pound",0,"10",10,2
"9026",28,"PerWord",16,3,"coil",0,"7",7,2
"9026",28,"PerWord",17,2,"cannon",0,"3",3,2
"9026",28,"PerWord",18,9,"voter",0,"2",2,2
"9026",28,"PerWord",19,6,"metal",0,"9",9,2
"9026",28,"PerWord",20,1,"group",0,"6",6,2
"9027",8,"Monitor",1,8,"booth",0,NA,NA,2
"9027",8,"Monitor",2,3,"helmet",0,"8",8,2
"9027",8,"Monitor",3,1,"corner",0,"3",3,2
"9027",8,"Monitor",4,3,"note",0,"1",1,2
"9027",8,"Monitor",5,10,"lotion",0,"3",3,2
"9027",8,"Monitor",6,5,"shark",1,"10",10,2
"9027",8,"Monitor",7,7,"goat",0,"5",5,2
"9027",8,"Monitor",8,7,"bump",0,"7",7,2
"9027",8,"Monitor",9,6,"fiddle",0,"7",7,2
"9027",8,"Monitor",10,4,"garment",0,"6",6,2
"9027",8,"Monitor",11,10,"ground",0,"4",4,2
"9027",8,"Monitor",12,2,"case",0,"10",10,2
"9027",8,"Monitor",13,9,"breath",1,"2",2,2
"9027",8,"Monitor",14,9,"storm",0,"9",9,2
"9027",8,"Monitor",15,8,"freight",0,"9",9,2
"9027",8,"Monitor",16,6,"dial",0,"8",8,2
"9027",8,"Monitor",17,4,"beggar",0,"6",6,2
"9027",8,"Monitor",18,1,"foot",0,"4",4,2
"9027",8,"Monitor",19,5,"lesson",0,"1",1,2
"9027",8,"Monitor",20,2,"chief",0,"5",5,2
"9027",12,"Monitor",1,8,"bill",1,NA,NA,2
"9027",12,"Monitor",2,1,"cement",0,"8",8,2
"9027",12,"Monitor",3,9,"beak",1,"1",1,2
"9027",12,"Monitor",4,3,"sign",0,"9",9,2
"9027",12,"Monitor",5,3,"stem",0,"3",3,2
"9027",12,"Monitor",6,10,"shell",0,"3",3,2
"9027",12,"Monitor",7,7,"cord",0,"10",10,2
"9027",12,"Monitor",8,5,"clam",0,"7",7,2
"9027",12,"Monitor",9,7,"knuckle",0,"5",5,2
"9027",12,"Monitor",10,4,"resort",0,"7",7,2
"9027",12,"Monitor",11,8,"doll",0,"4",4,2
"9027",12,"Monitor",12,2,"plum",0,"8",8,2
"9027",12,"Monitor",13,6,"nail",1,"2",2,2
"9027",12,"Monitor",14,4,"fork",0,"6",6,2
"9027",12,"Monitor",15,6,"line",0,"4",4,2
"9027",12,"Monitor",16,5,"tire",0,"6",6,2
"9027",12,"Monitor",17,10,"post",0,"5",5,2
"9027",12,"Monitor",18,9,"file",0,"10",10,2
"9027",12,"Monitor",19,2,"starch",0,"9",9,2
"9027",12,"Monitor",20,1,"steam",0,"2",2,2
"9027",16,"Monitor",1,6,"locker",0,NA,NA,2
"9027",16,"Monitor",2,4,"mail",0,"6",6,2
"9027",16,"Monitor",3,10,"blade",1,"4",4,2
"9027",16,"Monitor",4,10,"troop",1,"10",10,2
"9027",16,"Monitor",5,5,"spike",0,"10",10,2
"9027",16,"Monitor",6,9,"spray",0,"5",5,2
"9027",16,"Monitor",7,2,"square",0,"9",9,2
"9027",16,"Monitor",8,7,"crumb",0,"2",2,2
"9027",16,"Monitor",9,7,"graph",0,"7",7,2
"9027",16,"Monitor",10,1,"shovel",0,"7",7,2
"9027",16,"Monitor",11,3,"tail",0,"1",1,2
"9027",16,"Monitor",12,4,"kernel",0,"3",3,2
"9027",16,"Monitor",13,3,"napkin",0,"4",4,2
"9027",16,"Monitor",14,6,"shop",0,"3",3,2
"9027",16,"Monitor",15,8,"axle",1,"6",6,2
"9027",16,"Monitor",16,9,"wink",0,"8",8,2
"9027",16,"Monitor",17,2,"stump",0,"9",9,2
"9027",16,"Monitor",18,1,"front",0,"2",2,2
"9027",16,"Monitor",19,8,"garbage",0,"1",1,2
"9027",16,"Monitor",20,5,"shape",0,"8",8,2
"9027",20,"Monitor",1,6,"banker",1,NA,NA,2
"9027",20,"Monitor",2,2,"drink",0,"6",6,2
"9027",20,"Monitor",3,8,"arch",0,"2",2,2
"9027",20,"Monitor",4,3,"patch",0,"8",8,2
"9027",20,"Monitor",5,10,"chain",1,"3",3,2
"9027",20,"Monitor",6,1,"coal",0,"10",10,2
"9027",20,"Monitor",7,5,"tank",0,"1",1,2
"9027",20,"Monitor",8,9,"vest",1,"5",5,2
"9027",20,"Monitor",9,7,"platter",0,"9",9,2
"9027",20,"Monitor",10,6,"page",0,"7",7,2
"9027",20,"Monitor",11,8,"toast",0,"6",6,2
"9027",20,"Monitor",12,3,"watch",0,"8",8,2
"9027",20,"Monitor",13,4,"alley",0,"3",3,2
"9027",20,"Monitor",14,2,"path",0,"4",4,2
"9027",20,"Monitor",15,10,"cannon",1,"2",2,2
"9027",20,"Monitor",16,1,"hole",0,"10",10,2
"9027",20,"Monitor",17,5,"angle",0,"1",1,2
"9027",20,"Monitor",18,4,"sink",0,"5",5,2
"9027",20,"Monitor",19,7,"wall",0,"4",4,2
"9027",20,"Monitor",20,9,"chart",0,"7",7,2
"9027",24,"Monitor",1,7,"ticket",0,NA,NA,2
"9027",24,"Monitor",2,9,"parcel",1,"7",7,2
"9027",24,"Monitor",3,8,"bandage",0,"9",9,2
"9027",24,"Monitor",4,9,"tide",0,"8",8,2
"9027",24,"Monitor",5,5,"pole",0,"9",9,2
"9027",24,"Monitor",6,7,"pump",0,"5",5,2
"9027",24,"Monitor",7,4,"pound",0,"7",7,2
"9027",24,"Monitor",8,6,"tune",0,"4",4,2
"9027",24,"Monitor",9,1,"produce",0,"6",6,2
"9027",24,"Monitor",10,2,"olive",0,"1",1,2
"9027",24,"Monitor",11,8,"sock",0,"2",2,2
"9027",24,"Monitor",12,10,"curb",1,"8",8,2
"9027",24,"Monitor",13,10,"asphalt",1,"10",10,2
"9027",24,"Monitor",14,3,"scale",0,"10",10,2
"9027",24,"Monitor",15,3,"flare",0,"3",3,2
"9027",24,"Monitor",16,2,"hook",0,"3",3,2
"9027",24,"Monitor",17,6,"race",1,"2",2,2
"9027",24,"Monitor",18,1,"thunder",0,"6",6,2
"9027",24,"Monitor",19,5,"point",0,"1",1,2
"9027",24,"Monitor",20,4,"zipper",0,"5",5,2
"9027",28,"Monitor",1,3,"lane",0,NA,NA,2
"9027",28,"Monitor",2,9,"stair",1,"3",3,2
"9027",28,"Monitor",3,2,"bunch",0,"9",9,2
"9027",28,"Monitor",4,7,"horn",1,"2",2,2
"9027",28,"Monitor",5,3,"scar",0,"7",7,2
"9027",28,"Monitor",6,10,"guide",0,"3",3,2
"9027",28,"Monitor",7,8,"brake",0,"10",10,2
"9027",28,"Monitor",8,8,"pedal",0,"8",8,2
"9027",28,"Monitor",9,6,"antique",0,"8",8,2
"9027",28,"Monitor",10,1,"mustard",0,"6",6,2
"9027",28,"Monitor",11,4,"pork",0,"1",1,2
"9027",28,"Monitor",12,10,"seal",0,"4",4,2
"9027",28,"Monitor",13,5,"sound",0,"10",10,2
"9027",28,"Monitor",14,2,"step",0,"5",5,2
"9027",28,"Monitor",15,9,"group",0,"2",2,2
"9027",28,"Monitor",16,4,"spot",0,"9",9,2
"9027",28,"Monitor",17,5,"pupil",0,"4",4,2
"9027",28,"Monitor",18,1,"news",0,"5",5,2
"9027",28,"Monitor",19,7,"twig",0,"1",1,2
"9027",28,"Monitor",20,6,"captain",1,"7",7,2
"9029",8,"Monitor",1,9,"scent",1,NA,NA,2
"9029",8,"Monitor",2,4,"corner",0,"9",9,2
"9029",8,"Monitor",3,10,"plum",1,"4",4,2
"9029",8,"Monitor",4,10,"ground",1,"10",10,2
"9029",8,"Monitor",5,2,"steel",0,"10",10,2
"9029",8,"Monitor",6,7,"metal",0,"2",2,2
"9029",8,"Monitor",7,1,"thread",0,"7",7,2
"9029",8,"Monitor",8,1,"crumb",0,"1",1,2
"9029",8,"Monitor",9,4,"page",0,"1",1,2
"9029",8,"Monitor",10,6,"lever",1,"4",4,2
"9029",8,"Monitor",11,2,"journal",0,"6",6,2
"9029",8,"Monitor",12,7,"fiddle",0,"2",2,2
"9029",8,"Monitor",13,3,"chuckle",0,"7",7,2
"9029",8,"Monitor",14,5,"wind",1,"3",3,2
"9029",8,"Monitor",15,3,"shovel",0,"5",5,2
"9029",8,"Monitor",16,8,"slide",0,"3",3,2
"9029",8,"Monitor",17,6,"collar",0,"8",8,2
"9029",8,"Monitor",18,9,"foot",0,"6",6,2
"9029",8,"Monitor",19,8,"loop",0,"9",9,2
"9029",8,"Monitor",20,5,"lint",1,"8",8,2
"9029",12,"Monitor",1,7,"taste",0,NA,NA,2
"9029",12,"Monitor",2,5,"coal",1,"7",7,2
"9029",12,"Monitor",3,8,"ride",0,"5",5,2
"9029",12,"Monitor",4,3,"paper",0,"8",8,2
"9029",12,"Monitor",5,3,"case",0,"3",3,2
"9029",12,"Monitor",6,10,"line",0,"3",3,2
"9029",12,"Monitor",7,4,"axle",1,"10",10,2
"9029",12,"Monitor",8,6,"fable",0,"4",4,2
"9029",12,"Monitor",9,6,"locker",0,"6",6,2
"9029",12,"Monitor",10,4,"antique",1,"6",6,2
"9029",12,"Monitor",11,1,"cave",0,"4",4,2
"9029",12,"Monitor",12,10,"dresser",1,"1",1,2
"9029",12,"Monitor",13,7,"spool",1,"10",10,2
"9029",12,"Monitor",14,1,"hour",0,"7",7,2
"9029",12,"Monitor",15,5,"tunnel",0,"1",1,2
"9029",12,"Monitor",16,8,"spot",0,"5",5,2
"9029",12,"Monitor",17,2,"cord",0,"8",8,2
"9029",12,"Monitor",18,9,"blade",0,"2",2,2
"9029",12,"Monitor",19,9,"pound",1,"9",9,2
"9029",12,"Monitor",20,2,"port",1,"9",9,2
"9029",16,"Monitor",1,2,"troop",1,NA,NA,2
"9029",16,"Monitor",2,7,"stick",0,"2",2,2
"9029",16,"Monitor",3,5,"pile",0,"7",7,2
"9029",16,"Monitor",4,6,"gravel",1,"5",5,2
"9029",16,"Monitor",5,1,"pork",0,"6",6,2
"9029",16,"Monitor",6,3,"spear",1,"1",1,2
"9029",16,"Monitor",7,2,"state",0,"3",3,2
"9029",16,"Monitor",8,8,"button",0,"2",2,2
"9029",16,"Monitor",9,4,"bowl",0,"8",8,2
"9029",16,"Monitor",10,3,"tide",0,"4",4,2
"9029",16,"Monitor",11,10,"camel",0,"3",3,2
"9029",16,"Monitor",12,4,"oven",1,"10",10,2
"9029",16,"Monitor",13,5,"sheep",1,"4",4,2
"9029",16,"Monitor",14,10,"sponge",0,"5",5,2
"9029",16,"Monitor",15,1,"scale",0,"10",10,2
"9029",16,"Monitor",16,6,"brake",0,"1",1,2
"9029",16,"Monitor",17,9,"racquet",0,"6",6,2
"9029",16,"Monitor",18,8,"string",1,"9",9,2
"9029",16,"Monitor",19,7,"crow",1,"8",8,2
"9029",16,"Monitor",20,9,"hammer",1,"7",7,2
"9029",20,"Monitor",1,6,"bill",0,NA,NA,2
"9029",20,"Monitor",2,10,"tune",0,"6",6,2
"9029",20,"Monitor",3,4,"pepper",1,"10",10,2
"9029",20,"Monitor",4,2,"wave",1,"4",4,2
"9029",20,"Monitor",5,9,"scar",0,"2",2,2
"9029",20,"Monitor",6,8,"skate",0,"9",9,2
